portrait,time,thread_id
tb.1.1564e0cf.eUwADDZFXQZhyETFzA9TIw,16/12/2019 07:54:00,6391484856.0
tb.1.52788d22.mQ2Zg7KA36X98LZt39xfrw,17/12/2019 22:30:00,6295581696.0
tb.1.52788d22.mQ2Zg7KA36X98LZt39xfrw,17/12/2019 22:31:00,6295581696.0
tb.1.52788d22.mQ2Zg7KA36X98LZt39xfrw,17/12/2019 23:42:00,6295581696.0
tb.1.52788d22.mQ2Zg7KA36X98LZt39xfrw,18/12/2019 21:00:00,6295581696.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,21/12/2019 18:34:00,6276688288.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:23:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:24:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:34:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:39:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:43:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:45:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:49:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,21/12/2019 23:53:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 00:10:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 00:11:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 00:14:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 00:24:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 16:29:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 16:31:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 16:58:00,6295581696.0
tb.1.50c94552.VE5zDbNsTyGEjVoopPLfJw,22/12/2019 17:00:00,6295581696.0
tb.1.460da379.dPU9N50uDUD6Ki9TPNTKDw,26/12/2019 15:10:00,6393680071.0
tb.1.460da379.dPU9N50uDUD6Ki9TPNTKDw,26/12/2019 15:14:00,6393680071.0
tb.1.851fc9b1.GqqIFUNwvKciulc-kvuEdA,28/12/2019 23:07:00,6002455777.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,21/1/2020 20:49:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,21/1/2020 22:17:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,22/1/2020 10:32:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 22:21:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 22:43:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 23:05:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 23:15:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 23:16:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 23:23:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 23:25:00,6455176519.0
tb.1.e8e5340d.m8DHRgGCiBg3bORytVo63g,27/1/2020 23:26:00,6455176519.0
tb.1.8276a309.5_ncOLtjgDM8bTjXfMJfpw,31/1/2020 11:14:00,6463351696.0
tb.1.1c1d958.-Q9IMeB4fFfWHLe5BIFEng,31/1/2020 20:24:00,6467836846.0
tb.1.1c1d958.-Q9IMeB4fFfWHLe5BIFEng,31/1/2020 20:25:00,6467836846.0
tb.1.ab0d8296.ksGorAmCXWDqIcST_yYaJw,1/2/2020 00:00:00,6463351696.0
tb.1.ab0d8296.ksGorAmCXWDqIcST_yYaJw,1/2/2020 00:02:00,6463351696.0
tb.1.a7d92ec2.TpAsF5OH728bRom45eXYhA,3/2/2020 13:21:00,6471717854.0
tb.1.a7d92ec2.TpAsF5OH728bRom45eXYhA,3/2/2020 13:21:00,6471717854.0
tb.1.a7d92ec2.TpAsF5OH728bRom45eXYhA,11/2/2020 00:13:00,6471717854.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,12/2/2020 21:10:00,6463351696.0
tb.1.de0efca7.Ko8l5njQVit-vo-sY59DJw,13/2/2020 02:34:00,6463351696.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,13/2/2020 17:34:00,6463351696.0
tb.1.5148a871.f4C5gH1kZ4khf2BUZQQ6Dg,16/2/2020 19:17:00,6490052010.0
tb.1.5148a871.f4C5gH1kZ4khf2BUZQQ6Dg,16/2/2020 19:21:00,6490052010.0
tb.1.5148a871.f4C5gH1kZ4khf2BUZQQ6Dg,16/2/2020 19:41:00,6490052010.0
tb.1.7039f3a8.kzedhaWXfBfPkIxLmO6I3A,21/2/2020 10:50:00,6158008237.0
tb.1.7039f3a8.kzedhaWXfBfPkIxLmO6I3A,24/2/2020 11:33:00,6158008237.0
tb.1.7039f3a8.kzedhaWXfBfPkIxLmO6I3A,24/2/2020 11:34:00,6158008237.0
tb.1.7039f3a8.kzedhaWXfBfPkIxLmO6I3A,26/2/2020 11:45:00,6158008237.0
tb.1.7039f3a8.kzedhaWXfBfPkIxLmO6I3A,26/2/2020 17:55:00,6158008237.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,5/3/2020 19:12:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,5/3/2020 19:24:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,5/3/2020 20:20:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,6/3/2020 02:46:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,6/3/2020 02:46:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,6/3/2020 02:47:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,6/3/2020 02:47:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,6/3/2020 03:19:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,6/3/2020 10:34:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,7/3/2020 09:08:00,6530351813.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 02:47:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 03:05:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 03:07:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 03:12:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 03:16:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 14:06:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 16:54:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 18:09:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,8/3/2020 18:09:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,9/3/2020 00:54:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,9/3/2020 01:47:00,6535305896.0
tb.1.e4d69428.0cGlHDk1Td9DD5-sLETF0w,9/3/2020 02:28:00,6535305896.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,13/3/2020 12:35:00,6546325126.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,13/3/2020 20:42:00,6546985670.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,13/3/2020 20:42:00,6546985670.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,13/3/2020 20:43:00,6546985670.0
tb.1.221895b2.W9cVPeACyGaaegVeFmxYRQ,13/3/2020 22:45:00,6536068316.0
tb.1.221895b2.W9cVPeACyGaaegVeFmxYRQ,13/3/2020 22:45:00,6536068316.0
tb.1.221895b2.W9cVPeACyGaaegVeFmxYRQ,13/3/2020 22:46:00,6536068316.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,14/3/2020 14:50:00,6546985670.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,14/3/2020 14:51:00,6546985670.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,14/3/2020 14:52:00,6546985670.0
tb.1.ffdf32d.vmeiZjI1Dztut-LgVubkLQ,14/3/2020 14:53:00,6546985670.0
tb.1.a801276a.3tJJJtg0RFC9xa0l3iQWIg,15/3/2020 20:37:00,5742902756.0
tb.1.4af62980.tHZl4OgU5beNmjAOLB-lqQ,15/3/2020 22:47:00,5742902756.0
tb.1.a801276a.3tJJJtg0RFC9xa0l3iQWIg,16/3/2020 19:47:00,6488377505.0
tb.1.3749ccc6.NX_gBA9YFKEiKjShlJv9lA,17/3/2020 15:11:00,6544119368.0
tb.1.60ab2f33.50qZp_haJZrHXisb-s05Bg,19/3/2020 04:12:00,6344417116.0
tb.1.60ab2f33.50qZp_haJZrHXisb-s05Bg,19/3/2020 04:13:00,6344417116.0
tb.1.60ab2f33.50qZp_haJZrHXisb-s05Bg,19/3/2020 04:13:00,6344417116.0
tb.1.984608ca.ZpjKhDegoHk3ELUJ50P9OA,22/3/2020 00:38:00,6227236867.0
tb.1.4773b1e8.Oa5aRCH8nBuWEnQ522QFbA,22/3/2020 21:16:00,6544119368.0
tb.1.221895b2.W9cVPeACyGaaegVeFmxYRQ,22/3/2020 23:21:00,6536068316.0
tb.1.221895b2.W9cVPeACyGaaegVeFmxYRQ,22/3/2020 23:52:00,6536068316.0
tb.1.c177729e.CoQFyAX_3DcaivW0uJNgSA,23/3/2020 05:29:00,6544119368.0
tb.1.221895b2.W9cVPeACyGaaegVeFmxYRQ,23/3/2020 22:43:00,6536068316.0
tb.1.84c94396.qVcQKrOrKZpD3pl_5ap5OQ,27/3/2020 10:08:00,6463351696.0
tb.1.84c94396.qVcQKrOrKZpD3pl_5ap5OQ,27/3/2020 10:17:00,6463351696.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,30/3/2020 00:16:00,6580243705.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,30/3/2020 00:16:00,6580243705.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,30/3/2020 00:57:00,6580243705.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,30/3/2020 01:03:00,6580243705.0
tb.1.49c6c501.wjyxCScXDmN9R4CUZNhnNw,31/3/2020 10:42:00,6227236867.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,1/4/2020 02:01:00,6227236867.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,2/4/2020 14:50:00,6101645709.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,2/4/2020 14:51:00,6101645709.0
tb.1.c1ec3834.W9MjyvngQG6KMTdTuU8vUw,2/4/2020 14:51:00,6101645709.0
tb.1.e9b1be6b.owTpithgI6SFqUELz_xAdQ,11/4/2020 17:34:00,6610999389.0
tb.1.f1f0f122.MItl3Ld65Yvnmyl5QAecRg,12/4/2020 22:29:00,6582621942.0
tb.1.f758e5c4.Lp1QmyXZFXt_UOZdFeztlg,13/4/2020 14:18:00,6171719157.0
tb.1.f758e5c4.Lp1QmyXZFXt_UOZdFeztlg,13/4/2020 22:40:00,6171719157.0
tb.1.e9b1be6b.owTpithgI6SFqUELz_xAdQ,16/4/2020 08:46:00,6610999389.0
tb.1.e9b1be6b.owTpithgI6SFqUELz_xAdQ,16/4/2020 12:31:00,6610999389.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,20/4/2020 23:43:00,6580243705.0
tb.1.e9b1be6b.owTpithgI6SFqUELz_xAdQ,23/4/2020 15:19:00,6610999389.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,28/4/2020 08:23:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,28/4/2020 09:12:00,6367343893.0
tb.1.7e290a56.qWg0yvM6oIGN7ryV8VzYjA,28/4/2020 10:35:00,6171719157.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,28/4/2020 11:19:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,28/4/2020 14:07:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,29/4/2020 13:49:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,30/4/2020 11:51:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,30/4/2020 11:53:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,30/4/2020 16:46:00,6367343893.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/5/2020 21:13:00,6665482731.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,12/5/2020 17:20:00,6367343893.0
tb.1.a5414b5c.Iaz13V7FEeiXeSAnOu3Neg,12/5/2020 18:28:00,6367343893.0
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,14/5/2020 01:30:00,6009520616.0
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,14/5/2020 01:32:00,6009520616.0
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,14/5/2020 01:32:00,6009520616.0
tb.1.20a9af6f.UgPIy5MgJF9g_8fzZ1y-qQ,15/5/2020 21:36:00,5968781432.0
tb.1.20a9af6f.UgPIy5MgJF9g_8fzZ1y-qQ,15/5/2020 21:40:00,5968781432.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,19/5/2020 21:32:00,6171719157.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,19/5/2020 22:00:00,6171719157.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,22/5/2020 09:10:00,6544119368.0
tb.1.7b9e90cc.T8K3LsBfzXWzWj2t9JPrfw,22/5/2020 17:13:00,6295947610.0
tb.1.70d2794d.mzKHNjhI9PcHLgNnX3dBUQ,23/5/2020 23:02:00,6009520616.0
tb.1.70d2794d.mzKHNjhI9PcHLgNnX3dBUQ,23/5/2020 23:02:00,6009520616.0
tb.1.70d2794d.mzKHNjhI9PcHLgNnX3dBUQ,24/5/2020 09:49:00,5980529426.0
tb.1.70d2794d.mzKHNjhI9PcHLgNnX3dBUQ,24/5/2020 12:54:00,6009520616.0
tb.1.70d2794d.mzKHNjhI9PcHLgNnX3dBUQ,25/5/2020 15:51:00,6009520616.0
tb.1.6efadc70.aUChf0FeJIYYAGC9ouyNrA,25/5/2020 23:09:00,6701363931.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,26/5/2020 01:34:00,6580243705.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,26/5/2020 01:36:00,6580243705.0
tb.1.6efadc70.aUChf0FeJIYYAGC9ouyNrA,28/5/2020 18:21:00,6701363931.0
tb.1.6efadc70.aUChf0FeJIYYAGC9ouyNrA,28/5/2020 19:44:00,6701363931.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,29/5/2020 08:56:00,6708154473.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,29/5/2020 09:07:00,6708154473.0
tb.1.467cf3cb.ZfpG2sKy_heKn3eQqHSy5A,29/5/2020 12:02:00,6668991717.0
tb.1.13d7446.450AKlvAxHZA4dpkoinstw,1/6/2020 10:10:00,5517055072.0
tb.1.13d7446.450AKlvAxHZA4dpkoinstw,1/6/2020 10:11:00,5517055072.0
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/6/2020 18:07:00,6715648395.0
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,5/6/2020 06:08:00,6715648395.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,5/6/2020 16:24:00,6009520616.0
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,6/6/2020 07:06:00,6715648395.0
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,9/6/2020 17:47:00,6715648395.0
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,9/6/2020 21:34:00,6715648395.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,9/6/2020 22:56:00,6009520616.0
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,9/6/2020 22:56:00,6009520616.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,10/6/2020 20:57:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,10/6/2020 21:16:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,10/6/2020 21:35:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,11/6/2020 18:14:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,11/6/2020 18:17:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,11/6/2020 20:54:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,11/6/2020 20:58:00,6708154473.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/6/2020 14:04:00,6743520750.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/6/2020 14:08:00,6743520750.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 18:13:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 18:17:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 20:45:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 21:33:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 21:40:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 21:47:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,12/6/2020 22:05:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,13/6/2020 12:22:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,13/6/2020 13:03:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,13/6/2020 13:13:00,6708154473.0
tb.1.326e6f3e.VkXGa3kb-P9RcRYthHGEYA,13/6/2020 16:24:00,6708154473.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,14/6/2020 10:21:00,6681641203.0
tb.1.aeede7c0.TGG_YPjels4nC2PZIquf4g,17/6/2020 21:31:00,6212333821.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,21/6/2020 03:17:00,6580243705.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,21/6/2020 03:18:00,6580243705.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 08:59:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 09:00:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 09:01:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 09:02:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 09:36:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 09:38:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 10:05:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 10:38:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 10:39:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 10:40:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 10:46:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:38:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:42:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:44:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:47:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:49:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:51:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:52:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:54:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:55:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 11:57:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:05:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:05:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:07:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:09:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:10:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:13:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:18:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:21:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 12:22:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:00:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:21:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:23:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:26:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:38:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:44:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:45:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:47:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:50:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:51:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 13:59:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:01:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:02:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:03:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:04:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:05:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:08:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:13:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:19:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:30:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:31:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:36:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:42:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:43:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:46:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:55:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 14:59:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 16:04:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 16:08:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 16:09:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 19:30:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 19:47:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 20:29:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 20:32:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 20:41:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 20:44:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 21:41:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 22:01:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,21/6/2020 22:06:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,22/6/2020 08:16:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,22/6/2020 11:10:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,22/6/2020 11:10:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,22/6/2020 11:11:00,6761149133.0
